,Date,User,Tweet
1254,2020-07-27 02:41:32+00:00,elonmusk,"Great song
https://t.co/wj4YdJglSH"
1255,2020-07-25 21:40:42+00:00,elonmusk,Cool Model 3 review by @iamjamiefoxx https://t.co/hJDD7BjkE3
1256,2020-07-25 03:42:29+00:00,elonmusk,Pronouns suck
1257,2020-07-24 16:21:01+00:00,elonmusk,🌹 Twitter sucks
1258,2020-07-24 14:44:46+00:00,elonmusk,Another government stimulus package is not in the best interests of the people imo
1259,2020-07-24 14:39:07+00:00,elonmusk,"Tesla solar panels are $1.49/Watt 
https://t.co/5LpLhqgAzw"
1260,2020-07-23 07:59:54+00:00,elonmusk,Impressive Tianwen-1 Mars rover mission launched by China today https://t.co/FsyA3I0HrU
1261,2020-07-22 06:53:20+00:00,elonmusk,"You don’t have a soul, you are a soul"
1262,2020-07-22 06:42:32+00:00,elonmusk,2 minutes later … https://t.co/o5fbBTan1S
1263,2020-07-22 06:10:48+00:00,elonmusk,Coming soon https://t.co/6nOgLix6b5
1264,2020-07-22 05:45:35+00:00,elonmusk,Where are the memes? Send in … the memes …
1265,2020-07-22 05:40:32+00:00,elonmusk,Nothing has gaslit more people than the movie Gaslight
1266,2020-07-21 04:58:13+00:00,elonmusk,Das baby kann noch keinen löffel benutzen https://t.co/UETqVIA4BP
1267,2020-07-20 22:19:33+00:00,elonmusk,Both fairing halves caught from space by @SpaceX ships!
1268,2020-07-20 21:11:56+00:00,elonmusk,Launch in 20 mins https://t.co/1oLtPnW929
1269,2020-07-18 01:59:21+00:00,elonmusk,"If you’ve solved hard problems with phones / wearables (sealing, signal processing, inductive charging, power mgmt, etc), please consider working at engineering@neuralink.com"
1270,2020-07-18 00:58:55+00:00,elonmusk,It’s inevitable https://t.co/eBKnQm6QyF
1271,2020-07-18 00:52:19+00:00,elonmusk,Will those who write the algorithms ever realize their negativity bias?
1272,2020-07-15 05:39:52+00:00,elonmusk,Giga Berlin https://t.co/UXQMUVTWXf
1273,2020-07-11 07:29:42+00:00,elonmusk,https://t.co/1MQXFAKPzf
1274,2020-07-10 22:58:14+00:00,elonmusk,"I spoke with Korolev’s family today.
He was one of the very best.
Корольов / Королёв."
1275,2020-07-10 09:26:26+00:00,elonmusk,Best use of the term “Full Stack”?
1276,2020-07-09 07:01:44+00:00,elonmusk,"If you can’t beat em, join em
Neuralink mission statement"
1277,2020-07-05 20:33:10+00:00,elonmusk,Read The Story of Civilization by Will &amp; Ariel Durant
1278,2020-07-05 20:01:08+00:00,elonmusk,Limited edition short shorts now available at https://t.co/5EmNcTBvJv
1279,2020-07-05 06:16:45+00:00,elonmusk,Beautiful fireworks in LA tonight
1280,2020-07-05 03:18:16+00:00,elonmusk,"North American Supercharger usage is now at pre-covid high, Europe about a week behind, China &amp; Asia-Pacific in general doing great https://t.co/bRd0egaC1t"
1281,2020-07-05 01:20:09+00:00,elonmusk,https://t.co/jAmuz6NaA4
1282,2020-07-04 17:47:29+00:00,elonmusk,Please take a moment to report accounts clearly engaged in harassment. It is the only way to maintain public discourse.
1283,2020-07-04 17:44:43+00:00,elonmusk,🇺🇸🇺🇸 Happy 4th of July!! 🇺🇸🇺🇸
1284,2020-07-04 04:46:58+00:00,elonmusk,Congrats Tesla Team — U ROK!! https://t.co/lW7Ist98IY
1285,2020-07-02 20:06:28+00:00,elonmusk,Thanks Tesla owners &amp; investors! Love you!! We will work super hard to earn your trust &amp; support. https://t.co/6mgcmlLTsA
1286,2020-07-02 18:57:26+00:00,elonmusk,"SEC, three letter acronym, middle word is Elon’s"
1287,2020-07-02 18:40:47+00:00,elonmusk,Tesla will make fabulous short shorts in radiant red satin with gold trim
1288,2020-07-02 18:24:57+00:00,elonmusk,Who wears short shorts? 🤣🤣
1289,2020-07-01 19:30:36+00:00,elonmusk,"Tesla Impact Report (repost). We do everything humanly possible to source materials &amp; produce sustainable energy cars, batteries &amp; solar ethically. Suggestions for improvement are always appreciated.

https://t.co/WCemMJ44um"
1290,2020-06-30 21:56:52+00:00,elonmusk,Your GPS just got slightly better https://t.co/XsblUsiNXU
1291,2020-06-28 23:35:42+00:00,elonmusk,Great Model Y review by @jayleno https://t.co/DzsZ7eugWp
1292,2020-06-28 21:54:51+00:00,elonmusk,69 days after 4/20 again haha
1293,2020-06-26 17:28:53+00:00,elonmusk,.@JeffBezos is a copy 🐈 haha https://t.co/plR7uupqBG
1294,2020-06-26 07:35:57+00:00,elonmusk,"Who controls the memes,
controls the Universe"
1295,2020-06-26 06:05:19+00:00,elonmusk,https://t.co/e9dPKVSjjl
1296,2020-06-26 05:57:58+00:00,elonmusk,Only a matter of time before someone steals a Tesla while playing GTA on a Tesla
1297,2020-06-26 05:25:09+00:00,elonmusk,North American Supercharger usage tracking to exceed pre covid highs in 2 to 3 weeks. Lot of noise out there. This is signal. https://t.co/PCC5DlthtA
1298,2020-06-25 07:43:07+00:00,elonmusk,Two Starship tanks in the midbay https://t.co/QJ2V882WOC
1299,2020-06-25 02:56:12+00:00,elonmusk,Apologies to Tesla customers for shifting delivery dates. It’s a crazy world out there!
1300,2020-06-22 03:11:02+00:00,elonmusk,Tentative date for Tesla Shareholder Meeting &amp; Battery Day is Sept 15. Will include tour of cell production system.
1301,2020-06-22 03:05:26+00:00,elonmusk,Reminder that Tesla Full Self-Driving (FSD) price goes up by $1k on July 1st
1302,2020-06-22 03:04:26+00:00,elonmusk,Enabling basic Tesla Autopilot via Tesla in-app purchase is reduced to $2k until July 1
1303,2020-06-21 15:27:16+00:00,elonmusk,2019 seems so quaint &amp; long ago https://t.co/xfdfcbr0DS
1304,2020-06-21 08:13:05+00:00,elonmusk,"Tesla Bioweapon Defense Mode
https://t.co/48s5D3ZQO0"
1305,2020-06-21 08:07:42+00:00,elonmusk,We must pass The Great Filter
1306,2020-06-21 07:03:08+00:00,elonmusk,Mars is my souldog
1307,2020-06-21 06:19:41+00:00,elonmusk,"If heat death is the end of the universe, it really is all about the journey"
1308,2020-06-19 17:06:03+00:00,elonmusk,Juneteenth is henceforth considered a US holiday at Tesla &amp; SpaceX
1309,2020-06-15 23:53:26+00:00,elonmusk,Tesla Model S now first ever electric vehicle to receive EPA range rating above 400 miles! https://t.co/EOTwVfvHS5
1310,2020-06-15 23:36:49+00:00,elonmusk,China &amp; Asia Pacific Supercharger usage above pre-covid highs. North America catching up fast. Europe slightly behind. https://t.co/Em23E2AFyO
1311,2020-06-11 09:49:26+00:00,elonmusk,lol
1312,2020-06-10 18:07:22+00:00,elonmusk,"Posting Tesla Impact Report, this time with summary points &amp; charts in my reply tweets https://t.co/4lyaV7kIS4"
1313,2020-06-10 14:15:45+00:00,elonmusk,"Wort reading the whole thing
https://t.co/4lyaV7kIS4"
1314,2020-06-08 17:28:25+00:00,elonmusk,Stankonia at https://t.co/LJJCD7BAgX
1315,2020-06-06 23:42:00+00:00,elonmusk,"Starship Production Complex
Boca Chica, Texas https://t.co/pd4ka93bv5"
1316,2020-06-06 07:48:25+00:00,elonmusk,The gerontocracy is out of touch with the people
1317,2020-06-06 06:54:21+00:00,elonmusk,"This will probably get me into trouble, but I feel I have to say it"
1318,2020-06-06 03:38:45+00:00,elonmusk,Order a Tesla online in 2 mins at https://t.co/46TXqRrsdr
1319,2020-06-06 03:35:34+00:00,elonmusk,Tesla Model Y review by Dan Neil https://t.co/3oS85UFaaR
1320,2020-06-02 02:54:03+00:00,elonmusk,Off Twitter for a while
1321,2020-05-31 19:46:25+00:00,elonmusk,Nine years later https://t.co/CS1LbPLN2N
1322,2020-05-31 11:32:20+00:00,elonmusk,Dragon docks with @Space_Station in ~3 hours https://t.co/MxGRr4xuXS
1323,2020-05-30 19:17:55+00:00,elonmusk,5 mins to T-0
1324,2020-05-27 20:08:10+00:00,elonmusk,https://t.co/mMHsTxyxNx
1325,2020-05-27 03:43:35+00:00,elonmusk,Sunset https://t.co/fpLhlqvuJg
1326,2020-05-26 16:15:06+00:00,elonmusk,Dragon Dawn https://t.co/mz1EzU5GSO
1327,2020-05-24 19:06:23+00:00,elonmusk,https://t.co/iSGrzHgENp
1328,2020-05-23 19:35:44+00:00,elonmusk,https://t.co/72pvzGWAs8
1329,2020-05-23 00:02:01+00:00,elonmusk,The medium is the message https://t.co/IOu4JogVmF
1330,2020-05-22 23:24:21+00:00,elonmusk,"Open your eyes, look up to the skies"
1331,2020-05-19 16:35:23+00:00,elonmusk,Cancel Cancel Culture!
1332,2020-05-18 23:30:57+00:00,elonmusk,Tesla Full Self-Driving option cost rises by ~$1000 worldwide on July 1st. Order a Tesla online in less than 2 minutes at https://t.co/qJm9uPBCX5
1333,2020-05-17 18:28:18+00:00,elonmusk,When u take DayQuil &amp; NyQuil at same time https://t.co/7AMLLMsBZK
1334,2020-05-17 17:44:14+00:00,elonmusk,Take the red pill 🌹
1335,2020-05-15 17:13:14+00:00,elonmusk,The Age of Napoleon by Will &amp; Ariel Durant is an amazing book
1336,2020-05-15 16:37:06+00:00,elonmusk,It’s remarkable how often The News attempts to answer the question: what is the worst thing that happened on Earth today? https://t.co/Rp43kVlFsL
1337,2020-05-15 03:47:33+00:00,elonmusk,Boring Company completes 2nd Vegas tunnel https://t.co/13Hy3toyJR
1338,2020-05-14 19:06:25+00:00,elonmusk,Tesla Supercharger usage by region https://t.co/1y2zL2Jizt
1339,2020-05-14 10:18:14+00:00,elonmusk,Top Marx https://t.co/GWG7hXioiV
1340,2020-05-13 22:36:00+00:00,elonmusk,Super exciting day coming up! https://t.co/7ZdFsJE9zR
1341,2020-05-13 07:34:10+00:00,elonmusk,https://t.co/lQWpSwtRj7
1342,2020-05-12 08:31:00+00:00,elonmusk,That’s pretty much what happened https://t.co/5Enzgt20q7
1343,2020-05-11 20:36:52+00:00,elonmusk,"Tesla is restarting production today against Alameda County rules. I will be on the line with everyone else. If anyone is arrested, I ask that it only be me."
1344,2020-05-11 04:06:26+00:00,elonmusk,Thanks for the cool suggestions 😀❤️👍 More fun coming to your Tesla soon! https://t.co/QnuG6kRHM5
1345,2020-05-11 02:43:04+00:00,elonmusk,Happy Mother’s Day to other mothers!! @Grimezsz ♥️♥️♥️ https://t.co/jftUTsRmFB
1346,2020-05-09 08:54:30+00:00,elonmusk,"Once again, I must recommend https://t.co/7XelSWHDzd https://t.co/P72C2UcpHv"
1347,2020-05-06 08:04:27+00:00,elonmusk,Wishing good vibes for all in 2nd half 2020
1348,2020-05-04 03:36:54+00:00,elonmusk,SN4 🔥 soon. Raptor looks so smōl. https://t.co/WcMdo6wAtj
1349,2020-05-03 19:10:40+00:00,elonmusk,"Well said, Lord Sumption, well said! https://t.co/cfCVEaZ5cM"
1350,2020-05-03 07:56:49+00:00,elonmusk,Minecraft has amazing legs
1351,2020-05-02 19:55:34+00:00,elonmusk,One of the all-time best songs https://t.co/IvI7IOgMAa
1352,2020-05-01 16:08:57+00:00,elonmusk,"Rage, rage against the dying of the light of consciousness"
1353,2020-05-01 15:26:46+00:00,elonmusk,"And the rocket's red glare, 
the bombs bursting in air"
1354,2020-05-01 15:15:13+00:00,elonmusk,Now give people back their FREEDOM
1355,2020-05-01 15:11:26+00:00,elonmusk,Tesla stock price is too high imo
1356,2020-05-01 15:10:24+00:00,elonmusk,I am selling almost all physical possessions. Will own no house.
1357,2020-04-30 17:54:59+00:00,elonmusk,Classifying all deaths as corona even if corona didn’t cause the death is simply a lie https://t.co/R1sgzcFS46
1358,2020-04-30 14:39:36+00:00,elonmusk,Why forced isolation is bad https://t.co/c2XCcRSx1C
1359,2020-04-30 02:02:52+00:00,elonmusk,Hospitals in California have been half empty this whole time https://t.co/8GL2BLypqV
1360,2020-04-29 06:14:53+00:00,elonmusk,FREE AMERICA NOW
1361,2020-04-29 06:08:29+00:00,elonmusk,Bravo Texas! https://t.co/cVkDewRqGv
1362,2020-04-29 06:03:52+00:00,elonmusk,Give people their freedom back! https://t.co/iG8OYGaVZ0
1363,2020-04-27 23:54:13+00:00,elonmusk,Silicon Valley has become Sanctimonious Valley
1364,2020-04-27 03:50:33+00:00,elonmusk,Snowing in Texas https://t.co/0LKwIpnoPB
1365,2020-04-26 22:42:05+00:00,elonmusk,Interesting … https://t.co/z8sqqPt48q
1366,2020-04-26 19:38:22+00:00,elonmusk,"Docs make good points 
https://t.co/WeXuZpMghY"
1367,2020-04-26 15:21:04+00:00,elonmusk,SN4 passed ambient pressure test https://t.co/XW55rh6nX7
1368,2020-04-25 11:50:25+00:00,elonmusk,So often true 🤣🤣 https://t.co/qxmDtZ4Buf
1369,2020-04-24 23:55:15+00:00,elonmusk,Mythic Quest is 🤣🤣 MTTD
1370,2020-04-24 21:17:11+00:00,elonmusk,Great questions from Hack Club! https://t.co/vRgaeErdvl
1371,2020-04-24 18:10:53+00:00,elonmusk,"The Machine Stops
https://t.co/zFWfR7IEcT"
1372,2020-04-24 00:30:31+00:00,elonmusk,Welcome @hiromichimizuno to the Tesla board! Honored to have you.
1373,2020-04-23 18:58:59+00:00,elonmusk,Starship SN4 tank on test stand https://t.co/zN2OmMp1OS
1374,2020-04-23 18:39:49+00:00,elonmusk,Silver lining is that mortality rate is much lower than predicted &amp; herd immunity much higher. Good news. https://t.co/brlQk5XDBf
1375,2020-04-23 00:07:29+00:00,elonmusk,"In advance of this, please try to hack Starlink &amp; Tesla Mothership! https://t.co/msdv8Dq2BN"
1376,2020-04-22 22:15:10+00:00,elonmusk,There are now 420 operational Starlink satellites 🛰 😉
1377,2020-04-19 01:03:40+00:00,elonmusk,Best political platform ever https://t.co/CRbNFdQj4B
1378,2020-04-18 03:02:28+00:00,elonmusk,Orbital human spaceflight returns to the Cape in six weeks! https://t.co/pH52N1KyoX
1379,2020-04-17 17:54:52+00:00,elonmusk,"Good progress, but 18 years to launch our first humans is a long time. Technology must advance faster or there will be no city on the red planet in our lifetime. https://t.co/uzSpZFFemI https://t.co/IsICexqxtV"
1380,2020-04-16 17:54:18+00:00,elonmusk,Partial list of hospitals to which Tesla sent ventilators https://t.co/sfI6yuUbrM
1381,2020-04-16 07:44:36+00:00,elonmusk,“Don’t jump to intubation.” — Dr Caputo https://t.co/LtpsVqoZVf
1382,2020-04-14 23:56:31+00:00,elonmusk,"Giga Berlin will have world’s most advanced paint shop, with more layers of stunning colors that subtly change with curvature"
1383,2020-04-13 01:38:11+00:00,elonmusk,"While others party, he study the blade https://t.co/FBxEdIJ78M"
1384,2020-04-12 22:47:18+00:00,elonmusk,"Happy Easter!
Follow the 🐇"
1385,2020-04-12 05:26:40+00:00,elonmusk,Turns out that gun is for the toilet paper https://t.co/C1aAy0YZRi
1386,2020-04-10 07:39:10+00:00,elonmusk,But actually https://t.co/jlowaHobXO
1387,2020-04-08 20:56:19+00:00,elonmusk,Great differences in technology exist in the world about which even hardcore technologists are unaware
1388,2020-04-07 20:45:47+00:00,elonmusk,The 20th &amp; final Dragon 1 mission is complete https://t.co/TyLLHA58Bw
1389,2020-04-07 01:21:18+00:00,elonmusk,Here you go https://t.co/hjIs5fbBoy https://t.co/aVnwR0loX9
1390,2020-04-06 07:00:34+00:00,elonmusk,Starship fuel header tank https://t.co/CVj8057CY6
1391,2020-04-06 02:58:56+00:00,elonmusk,Music is a limbic resonator
1392,2020-04-05 07:49:54+00:00,elonmusk,So proud https://t.co/Me5HirnJ6N
1393,2020-04-05 07:30:58+00:00,elonmusk,Raptors https://t.co/oycjgNI8HE
1394,2020-04-04 17:42:13+00:00,elonmusk,"Press any key to continue
https://t.co/gFnlYoUGdy"
1395,2020-04-04 11:28:36+00:00,elonmusk,u r o k
1396,2020-03-31 15:27:02+00:00,elonmusk,"We have extra FDA-approved ventilators. Will ship to hospitals worldwide within Tesla delivery regions. Device &amp; shipping cost are free. Only requirement is that the vents are needed immediately for patients, not stored in a warehouse. Please me or @Tesla know."
1397,2020-03-30 18:17:00+00:00,elonmusk,"Hello from the Inside
https://t.co/SV3fWL3bkp"
1398,2020-03-27 22:51:10+00:00,elonmusk,"Would be great to combine blood donations with a C19 antibody test, so you know if you’re immune. Refill blood banks &amp; give donors peace of mind. https://t.co/hnPpFzzuA9"
1399,2020-03-26 07:12:50+00:00,elonmusk,SN3 https://t.co/bM1wzzd4Zg
1400,2020-03-24 18:33:41+00:00,elonmusk,.@Apple pls fix awetoekreqt
1401,2020-03-21 18:22:39+00:00,elonmusk,Just had a long engineering discussion with Medtronic about state-of-the-art ventilators. Very impressive team!
1402,2020-03-19 21:34:04+00:00,elonmusk,No new domestic corona cases in China https://t.co/lGmxRvMyFy
1403,2020-03-18 04:52:13+00:00,elonmusk,Abysmal autocorrect might be the #1 reason people don’t fear AI
1404,2020-03-18 04:27:44+00:00,elonmusk,Fear the memesphere
1405,2020-03-16 20:31:48+00:00,elonmusk,Maybe worth considering chloroquine for C19 https://t.co/LEYob7Jofr
1406,2020-03-15 03:33:30+00:00,elonmusk,Fear is the mind-killer
1407,2020-03-11 18:41:24+00:00,elonmusk,We should be excited about the future &amp; striving to go beyond the horizon!
1408,2020-03-11 18:31:05+00:00,elonmusk,"Moral condemnation used not for morality, but as a weapon for manipulation is messed up"
1409,2020-03-11 15:32:06+00:00,elonmusk,https://t.co/IXSO7Ko4z7
1410,2020-03-11 04:26:02+00:00,elonmusk,"To those who quietly help advance the causes we mutually believe in, knowing advancing the cause is the only reward: thank you"
1411,2020-03-11 00:12:04+00:00,elonmusk,Scouting locations for Cybertruck Gigafactory. Will be central USA.
1412,2020-03-10 04:49:56+00:00,elonmusk,Tesla should have a mega rave cave under the Berlin Gigafatory
1413,2020-03-10 04:14:13+00:00,elonmusk,Coachella should postpone itself until it stops sucking
1414,2020-03-10 02:32:21+00:00,elonmusk,"Congratulations Tesla team on making our 1,000,000th car!! https://t.co/5M99a9LLQi"
1415,2020-03-07 09:01:24+00:00,elonmusk,Accurate https://t.co/IskXipRvdf
1416,2020-03-07 05:07:47+00:00,elonmusk,Envelope expanded https://t.co/WIuWUTAAnh
1417,2020-03-07 02:28:58+00:00,elonmusk,Rocket will land in highest winds ever at Cape Canaveral tonight. This is intentional envelope expansion.
1418,2020-03-07 02:25:13+00:00,elonmusk,Final Dragon Version 1 mission tonight https://t.co/usYursGqPk
1419,2020-03-06 20:42:39+00:00,elonmusk,The coronavirus panic is dumb
1420,2020-03-03 11:24:32+00:00,elonmusk,Mad respect for the makers of things
1421,2020-03-03 08:55:46+00:00,elonmusk,Sleeving SN2 dome in the high bay https://t.co/zdRuOgd8xz
1422,2020-03-03 08:46:53+00:00,elonmusk,Dogs rock https://t.co/vLJGyZo5Sx
1423,2020-03-03 02:45:45+00:00,elonmusk,✌️ bro https://t.co/nJ7CUyhr2j
1424,2020-03-03 01:21:14+00:00,elonmusk,Just want say that I support @Jack as Twitter CEO. He has a good ❤️.
1425,2020-03-02 08:32:15+00:00,elonmusk,So … how was your night? https://t.co/tbJDYIQjXd
1426,2020-02-25 22:47:31+00:00,elonmusk,Starship SN1 tank preparing for Raptor attachment &amp; static fire https://t.co/jx0ijLrxWx
1427,2020-02-25 09:24:08+00:00,elonmusk,Rococo is alive &amp; living in our hearts
1428,2020-02-25 08:36:14+00:00,elonmusk,Battle Angel Starship https://t.co/CL4rvBB8mb
1429,2020-02-25 08:02:06+00:00,elonmusk,On a wall in Austin https://t.co/yDBt2tUJij
1430,2020-02-22 21:30:22+00:00,elonmusk,Model 3 achieves 350 mile actual range vs 310 EPA sticker in Consumer Reports testing https://t.co/5hqRhjP4bV
